bigram,frequency,pmi
approximate billion,25,3.5494
peers industry,48,3.5493
through various,188,3.5492
has started,405,3.5491
back book,297,3.5491
remaining available,52,3.549
non political,22,3.549
environment operate,55,3.549
continues trend,95,3.549
reinforce value,37,3.5488
retirement segment,30,3.5488
folks understand,20,3.5488
not replace,72,3.5487
rising global,34,3.5487
bunch new,88,3.5486
increases cover,20,3.5486
everyone before,266,3.5485
getting folks,31,3.5485
not simply,180,3.5485
earnings before,806,3.5485
aircraft delivered,21,3.5484
delivered aircraft,21,3.5484
full follows,24,3.5484
including unfavorable,35,3.5484
definitely appreciate,43,3.5484
running quickly,26,3.5483
workforce expansion,27,3.5482
accelerate decision,28,3.5482
investor materials,41,3.5482
maintenance spend,32,3.5481
super focused,63,3.5481
commitment hard,33,3.5481
expects return,26,3.548
experience scaling,29,3.5479
get pulled,30,3.5479
non seat,20,3.5479
top deals,106,3.5478
census growth,28,3.5477
brought new,163,3.5477
meaningful headwind,45,3.5477
our colleagues,438,3.5477
increased throughput,46,3.5476
across key,815,3.5476
delivering enhanced,26,3.5475
provide instructions,80,3.5475
across men,22,3.5474
growing substantially,25,3.5472
trade actions,37,3.5472
had onetime,40,3.5472
customers easily,34,3.5471
risk analytics,26,3.5471
anticipated headwinds,38,3.547
rate adjustment,55,3.5468
not overnight,32,3.5468
largest category,48,3.5467
flow stream,27,3.5466
higher percentage,362,3.5466
share nav,23,3.5465
had asked,90,3.5464
lowering price,22,3.5464
rapidly moving,29,3.5464
related refinancing,21,3.5463
facility lease,30,3.5463
project project,86,3.5462
times past,118,3.5462
contractual rate,33,3.5462
reflecting steady,36,3.5462
insurance life,30,3.5462
specific guidance,370,3.5461
recent upcoming,28,3.5461
expand relationship,31,3.546
fully built,56,3.5459
grew significantly,87,3.5459
but honestly,77,3.5458
well poised,32,3.5458
was representing,890,3.5458
quite ready,35,3.5457
inflation elevated,20,3.5457
efficient manufacturing,31,3.5457
dollar expansion,89,3.5457
client penetration,21,3.5456
sit within,31,3.5456
broader conditions,33,3.5456
right hand,249,3.5456
party retail,36,3.5455
comprehensive platform,45,3.5454
integrated payments,21,3.5454
won fully,20,3.5453
bit faster,221,3.5452
expenditures included,25,3.5452
opportunity extend,46,3.5451
home advertising,24,3.5451
class treatment,21,3.5451
actually gets,49,3.5451
cut back,73,3.5449
shareholders turning,106,3.5449
comprised billion,41,3.5448
nothing meaningful,28,3.5448
don believe,589,3.5446
cloud bookings,38,3.5446
store level,181,3.5446
permian production,20,3.5446
pleased how,705,3.5445
program delays,20,3.5445
even exciting,85,3.5445
solid operational,105,3.5445
cloud transition,42,3.5445
helpful greg,21,3.5445
sequentially throughout,79,3.5445
before start,442,3.5444
may not,2201,3.5443
reach target,50,3.5443
promotions drive,22,3.5442
ongoing momentum,166,3.5442
has established,138,3.5442
key thing,218,3.5442
early launch,191,3.5442
color happened,23,3.5441
wrap around,34,3.5441
dollars units,22,3.544
productivity favorable,47,3.544
julie good,26,3.544
freight energy,20,3.5439
keep working,121,3.5439
great career,21,3.5439
these machines,33,3.5438
point reduction,243,3.5438
entered strong,78,3.5437
online stores,28,3.5436
switching over,119,3.5436
items partially,41,3.5436
reinforcing our,642,3.5436
day march,119,3.5435
operational headwinds,79,3.5435
margin benefited,106,3.5435
head against,25,3.5434
icr you,22,3.5434
are searching,29,3.5434
payment capabilities,40,3.5434
providing stable,37,3.5434
now moving,1171,3.5433
equivalents plus,20,3.5433
negative currency,39,3.5432
over quantity,30,3.5431
kind split,65,3.5431
branded portfolio,46,3.5431
geographies including,49,3.5431
want handle,34,3.543
tax rates,219,3.5429
begin construction,35,3.5428
premium experience,78,3.5428
seven basis,129,3.5427
agreement government,25,3.5427
less impacted,62,3.5427
focus expanding,171,3.5426
mortgage book,27,3.5426
boston new,35,3.5425
rates affordability,30,3.5425
expansion project,172,3.5425
become part,115,3.5424
macro recovery,26,3.5424
demonstrating consistent,20,3.5424
comprehensive strategic,33,3.5423
these facilities,238,3.5423
segment accounted,27,3.5422
event march,22,3.5422
ton per,61,3.5422
continued evolve,43,3.5422
higher labor,144,3.542
three parts,88,3.542
capital group,434,3.542
having completed,56,3.5419
yes tom,110,3.5419
competitive positions,27,3.5419
not something,1268,3.5419
first six,489,3.5418
something happening,54,3.5417
push through,125,3.5417
full stop,49,3.5417
delayed start,30,3.5416
reflects timing,68,3.5416
november investor,34,3.5416
previously forecast,29,3.5415
came ahead,151,3.5415
highest volume,98,3.5415
themes first,32,3.5415
yes good,1824,3.5414
again ask,275,3.5414
plan complete,61,3.5413
never say,85,3.5413
tariff piece,27,3.5412
demonstrated meaningful,23,3.541
repurchase approximately,144,3.5409
had tougher,23,3.5409
ongoing focus,254,3.5409
updated expectations,72,3.5408
lower absolute,31,3.5408
these days,472,3.5407
contribute improved,25,3.5407
experience consumers,67,3.5405
unique dynamics,30,3.5405
less days,81,3.5405
driven noncash,32,3.5405
follow doug,28,3.5404
per claim,22,3.5401
stack basis,79,3.5401
additional approvals,23,3.54
allowing focus,49,3.54
phase programs,78,3.5399
not anywhere,83,3.5399
page let,46,3.5399
ongoing disruption,23,3.5399
direct purchase,28,3.5398
first thing,953,3.5397
increasing productivity,70,3.5397
unchanged versus,45,3.5397
deployed approximately,69,3.5396
generated substantial,22,3.5396
initiatives began,22,3.5396
dramatically better,23,3.5395
pushing price,25,3.5395
speaking you,1098,3.5395
sell opportunities,142,3.5394
systems segment,197,3.5394
flexibility provides,20,3.5394
transcript charles,32,3.5393
solid financial,342,3.5392
chain savings,48,3.5391
during storm,20,3.5391
bank group,77,3.5391
results speak,143,3.5391
commercial momentum,273,3.539
stakeholders now,97,3.539
still running,120,3.539
pipeline advancing,31,3.539
buying distribution,20,3.5389
versus comparable,89,3.5389
improving safety,39,3.5389
automotive energy,27,3.5389
identified areas,21,3.5388
great sign,52,3.5387
pretty well,1094,3.5386
security supply,75,3.5386
refocusing our,42,3.5385
bank financing,30,3.5385
price assumption,39,3.5385
mix headwind,92,3.5383
substantial free,62,3.5383
stage small,32,3.5383
meaningful synergies,26,3.5383
manufacturing automation,28,3.5383
remainder anticipate,22,3.5383
correct john,26,3.5382
things wrong,22,3.5382
those scenarios,52,3.5381
solutions offer,62,3.538
ability move,189,3.538
information systems,56,3.5378
investment fund,88,3.5378
improving processes,21,3.5377
reflecting normal,45,3.5377
retail automotive,29,3.5376
joining welcome,39,3.5376
key segments,129,3.5376
not assuming,256,3.5375
data hub,30,3.5375
southeast markets,24,3.5374
meaningful ways,40,3.5374
optimizing our,857,3.5374
has incredible,125,3.5374
broadened our,118,3.5374
ratio property,42,3.5373
relations craig,23,3.5372
its mission,36,3.5371
key feature,22,3.537
presentation today,208,3.5369
battery management,55,3.5369
streaming side,26,3.5369
combined organization,53,3.5368
was deemed,20,3.5368
performance underpinned,26,3.5368
excellent performance,98,3.5367
both inside,73,3.5367
consumer protection,23,3.5366
gonna allow,25,3.5366
significant presence,42,3.5366
three factors,152,3.5366
actions completed,46,3.5366
aggressive cost,65,3.5366
reminder everybody,21,3.5365
already reached,62,3.5365
said minute,22,3.5365
report directly,21,3.5364
housing demand,68,3.5364
streams including,30,3.5364
factors risks,52,3.5363
development teams,119,3.5363
secured five,23,3.5363
traditional bank,29,3.5362
highlight three,67,3.5362
communicated range,22,3.5361
september compared,118,3.5361
may required,77,3.536
china domestic,27,3.536
overall tam,25,3.536
his partnership,20,3.5359
these discussions,189,3.5358
latest expectations,31,3.5358
let speak,74,3.5358
debt service,249,3.5357
makes efficient,20,3.5357
brand advertising,61,3.5357
are navigating,188,3.5356
remember had,115,3.5356
want explore,21,3.5355
yeah appreciate,220,3.5355
want maintain,125,3.5355
planning allocation,27,3.5353
manufacturing partners,89,3.5353
has impacted,344,3.5352
seen movement,26,3.5351
development underway,34,3.5348
progress across,781,3.5348
lower fulfillment,28,3.5347
declines offset,32,3.5347
showed positive,28,3.5347
revenue contraction,48,3.5346
amount traffic,26,3.5346
transition services,94,3.5345
ways manage,22,3.5344
sharing progress,33,3.5343
mention couple,23,3.5342
flow projections,37,3.5341
strongest performance,60,3.5341
maybe staying,43,3.534
monetization capabilities,23,3.534
actions manage,39,3.534
offs remain,31,3.5339
disappointed not,21,3.5339
off lease,65,3.5338
color follow,142,3.5338
march march,47,3.5338
security capabilities,53,3.5338
who shop,26,3.5337
optimize network,24,3.5337
actions contributed,25,3.5336
new architectures,29,3.5335
device solutions,30,3.5335
combine all,58,3.5335
fiscal returned,43,3.5334
attractive yield,21,3.5333
price stability,48,3.5333
seen recent,215,3.5333
toward recurring,24,3.5332
decision reflects,30,3.5332
growth agenda,59,3.5332
john plant,31,3.5332
sold shares,31,3.5329
take cautious,40,3.5329
omnichannel customer,22,3.5328
point sequential,188,3.5328
new names,38,3.5328
end march,305,3.5328
resulting significant,87,3.5327
don anywhere,21,3.5326
actions enhance,29,3.5326
study completed,34,3.5325
currency revenue,557,3.5325
new standard,232,3.5324
despite these,436,3.5323
prouder our,30,3.5322
asset flows,43,3.5322
investments technology,376,3.532
certain legacy,34,3.532
entertainment industry,20,3.532
traffic gains,25,3.532
rates fell,20,3.532
engagement conversion,38,3.5319
confident underlying,44,3.5317
definitely see,335,3.5317
roa was,31,3.5316
our mission,1289,3.5315
target plus,92,3.5315
invest organic,82,3.5315
require different,31,3.5315
despite limited,26,3.5314
strategies including,94,3.5314
total principal,27,3.5314
increases attributed,23,3.5314
incremental cost,396,3.5313
sale majority,29,3.5313
supported elevated,24,3.5311
discipline delivering,41,3.531
mike noted,41,3.531
projected mid,53,3.531
better better,556,3.531
even conviction,22,3.531
divestiture impact,48,3.5309
added resources,20,3.5309
increase awareness,73,3.5309
release went,28,3.5309
continue rely,48,3.5309
breadth portfolio,39,3.5309
recurring contracts,22,3.5308
improve overall,257,3.5308
was framed,23,3.5307
american distribution,21,3.5306
declined nearly,47,3.5306
identity management,36,3.5306
issued equity,20,3.5306
strong pipelines,55,3.5306
margin rising,128,3.5305
customers navigate,82,3.5305
come later,117,3.5304
big levers,23,3.5303
normal process,51,3.5303
positioning deliver,47,3.5302
exploration opportunities,21,3.5302
underpin our,174,3.5302
primarily resulting,61,3.5302
investment needed,60,3.5302
tac was,49,3.5301
marks first,97,3.53
understand drivers,52,3.53
although small,23,3.5299
accelerated sequentially,37,3.5298
towards smaller,22,3.5298
launch new,816,3.5298
deploying scale,20,3.5297
performance speaks,24,3.5297
strength japan,22,3.5296
everyone queue,31,3.5296
wanted focus,250,3.5296
another cut,23,3.5295
affordability solutions,24,3.5295
other businesses,463,3.5295
expects annual,21,3.5295
can connect,114,3.5295
accounting items,20,3.5295
momentum gaining,20,3.5295
maybe describe,32,3.5294
provide any,725,3.5293
repurchase dividend,31,3.5293
value messaging,26,3.5293
guess context,55,3.5292
primarily lower,423,3.5292
expanding relationships,37,3.5292
investing marketing,70,3.5292
not viewed,33,3.5291
reinforcing value,39,3.529
discipline remains,64,3.529
paid shareholders,39,3.529
lowering total,27,3.529
opportunity create,150,3.529
remainder comments,27,3.5289
expected realized,66,3.5289
toward greater,40,3.5286
pulling way,20,3.5286
actions including,198,3.5286
processed billion,21,3.5286
sort bridge,27,3.5286
efficiencies create,26,3.5286
offsetting volume,30,3.5286
returning profitability,22,3.5285
via acquisition,34,3.5285
bryan mentioned,31,3.5285
ahead douglas,23,3.5284
field leadership,22,3.5283
product rollout,72,3.5283
two mile,21,3.5283
growth reaccelerate,24,3.5281
percentage difference,23,3.5281
reasons mentioned,68,3.528
better roi,27,3.5279
applied across,40,3.5279
make choice,37,3.5279
stable pricing,126,3.5279
importance being,25,3.5278
members added,23,3.5277
meet specific,39,3.5277
liability rates,21,3.5276
its unique,84,3.5276
challenge getting,22,3.5276
yes jack,38,3.5275
expenditures excluding,29,3.5275
solid returns,56,3.5274
give you,7204,3.5273
hey hey,96,3.5273
shortly let,21,3.5273
luck future,21,3.5273
has potential,1016,3.5271
report achieved,25,3.5271
occurred prior,23,3.527
outlook calls,45,3.527
returns framework,20,3.5269
are finding,364,3.5269
improvements partially,43,3.5269
had exceptional,75,3.5268
standpoint feel,68,3.5268
local dynamics,22,3.5267
medical group,40,3.5267
was amplified,22,3.5267
shifting production,43,3.5266
thoughts potentially,22,3.5266
capitalize momentum,22,3.5266
office life,20,3.5266
integration automation,22,3.5266
despite higher,281,3.5265
impacting consumer,33,3.5265
center demand,318,3.5265
decline approximately,306,3.5264
facing technology,26,3.5264
client flows,24,3.5263
still cautious,40,3.5263
testing capabilities,34,3.5263
reasons first,223,3.5262
streaming only,22,3.5261
opportunity improve,277,3.526
east europe,30,3.526
constructive way,29,3.5259
current therapies,20,3.5258
data architecture,52,3.5258
its peers,33,3.5258
events results,194,3.5258
selective investment,22,3.5258
return common,45,3.5257
customer shopping,49,3.5257
invest resources,25,3.5257
greater productivity,50,3.5256
commercial availability,42,3.5256
volatile markets,32,3.5256
lots companies,21,3.5255
saas solutions,23,3.5255
gonna create,40,3.5254
rely any,31,3.5254
newer technology,23,3.5253
membership income,41,3.5252
don give,362,3.5252
performance lifestyle,21,3.5252
reflected favorable,21,3.5251
job maintaining,21,3.5251
conclude update,20,3.525
color puts,22,3.525
wrap today,45,3.525
acquisitions enhance,24,3.525
three pieces,38,3.525
split out,73,3.5249
marketing resources,44,3.5248
potentially lead,27,3.5247
programs advance,23,3.5247
only difference,45,3.5246
maybe characterize,32,3.5246
american consumer,41,3.5246
megawatts additional,24,3.5246
delivering steady,27,3.5246
deliver shareholder,65,3.5245
toward smaller,22,3.5244
amount capital,335,3.5244
campaign performance,54,3.5244
other offsets,21,3.5242
meetings had,21,3.5242
reacceleration growth,28,3.5242
let assume,60,3.5241
make announcements,23,3.5241
markets served,23,3.5241
contributions across,99,3.524
provide specific,147,3.524
auto care,36,3.524
how sustainable,263,3.524
efficient cost,153,3.5239
case assumptions,21,3.5239
passing those,23,3.5239
construction spending,33,3.5238
currently expecting,31,3.5238
gains achieved,39,3.5238
best deal,93,3.5238
continued invest,178,3.5238
investing organic,67,3.5236
brands categories,41,3.5236
not accident,48,3.5236
overall macroeconomic,44,3.5236
say exactly,130,3.5235
gave update,24,3.5232
let shift,147,3.5231
raise price,52,3.5231
